as_of_date,symbol,display_name,candidate_rank,left_score,notes
2026-05-15,159995,芯片ETF,4,0.7125,reconstructed_candidate_history_not_real_left_snapshot
2026-05-15,588000,科创50ETF,5,0.7104166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-18,515880,通信ETF,1,0.7541666666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-05-18,512480,半导体ETF,2,0.7416666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-18,159915,创业板ETF,3,0.7125,reconstructed_candidate_history_not_real_left_snapshot
2026-05-18,159995,芯片ETF,4,0.7125,reconstructed_candidate_history_not_real_left_snapshot
2026-05-18,588000,科创50ETF,5,0.7083333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-19,512480,半导体ETF,1,0.7416666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-19,515880,通信ETF,2,0.7395833333333335,reconstructed_candidate_history_not_real_left_snapshot
2026-05-19,588000,科创50ETF,3,0.7333333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-19,159995,芯片ETF,4,0.7229166666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-05-19,588080,科创板50ETF,5,0.6916666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-20,512480,半导体ETF,1,0.7395833333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-20,515880,通信ETF,2,0.7375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-20,588000,科创50ETF,3,0.7374999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-05-20,159995,芯片ETF,4,0.7229166666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-05-20,159915,创业板ETF,5,0.7083333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-21,588000,科创50ETF,1,0.7354166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-05-21,512480,半导体ETF,2,0.7312500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-05-21,159995,芯片ETF,3,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-21,515880,通信ETF,4,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-21,159915,创业板ETF,5,0.70625,reconstructed_candidate_history_not_real_left_snapshot
2026-05-22,512480,半导体ETF,1,0.7312500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-05-22,159995,芯片ETF,2,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-22,515880,通信ETF,3,0.71875,reconstructed_candidate_history_not_real_left_snapshot
2026-05-22,588000,科创50ETF,4,0.71875,reconstructed_candidate_history_not_real_left_snapshot
2026-05-22,159915,创业板ETF,5,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-25,588000,科创50ETF,1,0.7416666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-05-25,512480,半导体ETF,2,0.7375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-25,159995,芯片ETF,3,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-25,515880,通信ETF,4,0.7229166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-25,159915,创业板ETF,5,0.7041666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-26,512480,半导体ETF,1,0.7374999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-05-26,159995,芯片ETF,2,0.7354166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-26,588000,科创50ETF,3,0.7312500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-05-26,515880,通信ETF,4,0.7229166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-26,159915,创业板ETF,5,0.6979166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-05-27,512480,半导体ETF,1,0.7375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-27,159995,芯片ETF,2,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-27,515880,通信ETF,3,0.725,reconstructed_candidate_history_not_real_left_snapshot
2026-05-27,588000,科创50ETF,4,0.725,reconstructed_candidate_history_not_real_left_snapshot
2026-05-27,159915,创业板ETF,5,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-05-28,512480,半导体ETF,1,0.7375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-28,515880,通信ETF,2,0.7354166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-28,159995,芯片ETF,3,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-28,588000,科创50ETF,4,0.7187500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-05-28,159967,创成长ETF,5,0.7166666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-29,515880,通信ETF,1,0.7520833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-29,512480,半导体ETF,2,0.7375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-29,159995,芯片ETF,3,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-29,159915,创业板ETF,4,0.7208333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-29,159967,创成长ETF,5,0.71875,reconstructed_candidate_history_not_real_left_snapshot
2026-06-01,515880,通信ETF,1,0.7604166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-06-01,512480,半导体ETF,2,0.7333333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-06-01,159995,芯片ETF,3,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-06-01,159967,创成长ETF,4,0.7104166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-06-01,159915,创业板ETF,5,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-06-02,515880,通信ETF,1,0.7854166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-06-02,159967,创成长ETF,2,0.7437499999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-06-02,159949,创业板50ETF,3,0.7395833333333335,reconstructed_candidate_history_not_real_left_snapshot
2026-06-02,159915,创业板ETF,4,0.7291666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-06-02,512480,半导体ETF,5,0.71875,reconstructed_candidate_history_not_real_left_snapshot
2026-06-03,515880,通信ETF,1,0.7854166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-06-03,159949,创业板50ETF,2,0.74375,reconstructed_candidate_history_not_real_left_snapshot
2026-06-03,159967,创成长ETF,3,0.7437499999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-06-03,159915,创业板ETF,4,0.7208333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-06-03,512480,半导体ETF,5,0.71875,reconstructed_candidate_history_not_real_left_snapshot
